x.V1,x.V2,x.V3,x.V4,x.V5,x.V6,x.V7,x.V8,x.V9,x.V10,x.V11,x.V12,x.V13,x.V14,x.V15,x.V16,x.V17,t,y,ate.V1
2.1143372756571,0.4425578844463,0,1,1,0,-1.14741062723964,-1.11046744653279,2.4467368788671,2.77333558598293,0.345808722555636,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,1,0,0,0.0779401861754804
1.83206630682682,1.12400367775479,0,0,1,0,-1.14741062723964,-1.11046744653279,2.02310323143661,2.17933154194993,1.17082538891539,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
-0.237920797928551,1.46472657440904,0,0,1,0,-1.14741062723964,-1.11046744653279,-0.35769147250292,-0.439662187801331,1.6275310435074,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
-1.08473370441939,0.101834987792054,0,0,0,0,-1.14741062723964,-1.11046744653279,-0.963447996398844,-0.848597560064355,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
-0.237920797928551,1.80544947106329,0,0,0,0,-1.14741062723964,-1.11046744653279,-0.35769147250292,-0.439662187801331,2.11370157904082,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
1.07934372327941,0.101834987792054,0,0,1,0,-1.14741062723964,-1.11046744653279,1.00954983197677,0.901647677453294,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
1.26752436916627,0.101834987792054,0,0,0,0,-1.14741062723964,-1.11046744653279,1.24710140997517,1.18178650397904,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
1.92615662977025,1.80544947106329,0,0,1,0,-1.14741062723964,-1.11046744653279,2.16167498526901,2.36995596233682,2.11370157904082,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
-0.614282089702255,1.46472657440904,0,0,0,0,-1.14741062723964,-1.11046744653279,-0.653311214012042,-0.656912706331504,1.6275310435074,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,1,0.0779401861754804
1.54979533799654,0.101834987792054,0,0,1,0,-1.14741062723964,-1.11046744653279,1.62322474180597,1.65006003781854,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,1,0.0779401861754804
-0.614282089702255,1.80544947106329,0,0,1,0,-1.14741062723964,-1.11046744653279,-0.653311214012042,-0.656912706331504,2.11370157904082,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,1,0.0779401861754804
-0.0497401520416989,1.46472657440904,0,0,1,0,-1.14741062723964,-1.11046744653279,-0.194044829881799,-0.306693067376667,1.6275310435074,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
0.138440493845153,0.101834987792054,0,0,1,0,-1.14741062723964,-1.11046744653279,-0.0198403393496382,-0.156019320654127,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
-0.143830474985125,0.783280781100547,0,0,1,0,-1.14741062723964,-1.11046744653279,-0.27718788218124,-0.375321547179757,0.743584615264803,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
0.608892108562284,1.80544947106329,0,1,1,0,-1.14741062723964,-1.11046744653279,0.461861471591565,0.305384449335412,2.11370157904082,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,1,0,1,0.0779401861754804
0.70298243150571,1.80544947106329,0,0,1,0,-1.14741062723964,-1.11046744653279,0.566120219713085,0.413295068736912,2.11370157904082,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
-0.520191766758829,0.4425578844463,0,0,1,0,-1.14741062723964,-1.11046744653279,-0.583365471601402,-0.608340248506475,0.345808722555636,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,1,0.0779401861754804
1.45570501505312,0.101834987792054,0,0,1,0,-1.14741062723964,-1.11046744653279,1.49521083588461,1.48737573080799,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
-0.614282089702255,0.783280781100547,0,0,0,0,-1.14741062723964,-1.11046744653279,-0.653311214012042,-0.656912706331504,0.743584615264803,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
1.64388566093997,1.80544947106329,0,0,0,0,-1.14741062723964,-1.11046744653279,1.75387810970509,1.81952189708375,2.11370157904082,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
1.45570501505312,0.101834987792054,0,0,1,0,-1.14741062723964,-1.11046744653279,1.49521083588461,1.48737573080799,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,1,0.0779401861754804
1.17343404622284,1.46472657440904,0,0,1,0,-1.14741062723964,-1.11046744653279,1.12700588998709,1.03860494937475,1.6275310435074,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
0.420711462675431,0.4425578844463,0,0,1,0,-1.14741062723964,-1.11046744653279,0.261262361281803,0.10560802811486,0.345808722555636,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
0.0443501709017272,0.101834987792054,0,0,1,0,-1.14741062723964,-1.11046744653279,-0.108262315604599,-0.233638430999108,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
-0.143830474985125,0.101834987792054,0,0,1,0,-1.14741062723964,-1.11046744653279,-0.27718788218124,-0.375321547179757,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
0.326621139732005,0.101834987792054,1,0,1,0,-1.14741062723964,-1.11046744653279,0.164921999093563,0.0134655915099041,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,1,0.0779401861754804
1.07934372327941,0.4425578844463,0,0,1,0,-1.14741062723964,-1.11046744653279,1.00954983197677,0.901647677453294,0.345808722555636,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
0.891163077392562,1.46472657440904,0,0,1,0,-1.14741062723964,-1.11046744653279,0.782556101889407,0.645852712087123,1.6275310435074,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
-0.237920797928551,0.101834987792054,0,0,1,0,-1.14741062723964,-1.11046744653279,-0.35769147250292,-0.439662187801331,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
-0.520191766758829,1.46472657440904,0,0,1,0,-1.14741062723964,-1.11046744653279,-0.583365471601402,-0.608340248506475,1.6275310435074,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
0.420711462675431,0.101834987792054,0,0,1,0,-1.14741062723964,-1.11046744653279,0.261262361281803,0.10560802811486,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
1.17343404622284,0.101834987792054,0,0,1,0,-1.14741062723964,-1.11046744653279,1.12700588998709,1.03860494937475,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,1,0.0779401861754804
0.232530816788579,1.46472657440904,0,0,1,0,-1.14741062723964,-1.11046744653279,0.0712210988830824,-0.0736974189487742,1.6275310435074,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
0.420711462675431,1.80544947106329,0,0,1,0,-1.14741062723964,-1.11046744653279,0.261262361281803,0.10560802811486,2.11370157904082,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,1,0.0779401861754804
-0.520191766758829,1.80544947106329,0,0,1,0,-1.14741062723964,-1.11046744653279,-0.583365471601402,-0.608340248506475,2.11370157904082,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
1.45570501505312,0.101834987792054,0,0,1,0,-1.14741062723964,-1.11046744653279,1.49521083588461,1.48737573080799,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
0.891163077392562,0.101834987792054,0,0,1,0,-1.14741062723964,-1.11046744653279,0.782556101889407,0.645852712087123,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
0.985253400335988,0.101834987792054,0,0,1,0,-1.14741062723964,-1.11046744653279,0.894733235944207,0.770776370821737,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
1.26752436916627,0.101834987792054,0,0,1,0,-1.14741062723964,-1.11046744653279,1.24710140997517,1.18178650397904,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
1.26752436916627,0.101834987792054,0,0,1,0,-1.14741062723964,-1.11046744653279,1.24710140997517,1.18178650397904,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
-0.332011120871977,1.46472657440904,0,0,1,0,-1.14741062723964,-1.11046744653279,-0.435555600846841,-0.499853306634341,1.6275310435074,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,1,0.0779401861754804
0.608892108562284,0.4425578844463,0,0,1,0,-1.14741062723964,-1.11046744653279,0.461861471591565,0.305384449335412,0.345808722555636,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
-0.0497401520416989,0.101834987792054,0,0,1,0,-1.14741062723964,-1.11046744653279,-0.194044829881799,-0.306693067376667,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
1.45570501505312,1.46472657440904,0,0,1,0,-1.14741062723964,-1.11046744653279,1.49521083588461,1.48737573080799,1.6275310435074,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
1.45570501505312,1.46472657440904,0,0,1,0,-1.14741062723964,-1.11046744653279,1.49521083588461,1.48737573080799,1.6275310435074,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
0.797072754449136,0.4425578844463,0,0,1,0,-1.14741062723964,-1.11046744653279,0.673018429812366,0.526738383856498,0.345808722555636,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
0.891163077392562,0.4425578844463,0,0,1,0,-1.14741062723964,-1.11046744653279,0.782556101889407,0.645852712087123,0.345808722555636,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
-0.332011120871977,0.783280781100547,0,0,1,0,-1.14741062723964,-1.11046744653279,-0.435555600846841,-0.499853306634341,0.743584615264803,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
2.02024695271367,0.101834987792054,0,0,1,0,-1.14741062723964,-1.11046744653279,2.30288620107918,2.56791120455017,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
2.02024695271367,0.101834987792054,0,0,1,0,-1.14741062723964,-1.11046744653279,2.30288620107918,2.56791120455017,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
-0.614282089702255,0.783280781100547,0,0,1,0,-1.14741062723964,-1.11046744653279,-0.653311214012042,-0.656912706331504,0.743584615264803,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
2.02024695271367,0.101834987792054,0,0,1,0,-1.14741062723964,-1.11046744653279,2.30288620107918,2.56791120455017,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
0.420711462675431,0.101834987792054,0,0,1,0,-1.14741062723964,-1.11046744653279,0.261262361281803,0.10560802811486,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
2.02024695271367,1.46472657440904,0,0,1,0,-1.14741062723964,-1.11046744653279,2.30288620107918,2.56791120455017,1.6275310435074,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
1.45570501505312,1.80544947106329,0,0,1,0,-1.14741062723964,-1.11046744653279,1.49521083588461,1.48737573080799,2.11370157904082,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
1.07934372327941,0.101834987792054,0,0,1,0,-1.14741062723964,-1.11046744653279,1.00954983197677,0.901647677453294,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
2.02024695271367,0.101834987792054,0,0,1,0,-1.14741062723964,-1.11046744653279,2.30288620107918,2.56791120455017,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
0.514801785618858,0.101834987792054,0,0,1,0,-1.14741062723964,-1.11046744653279,0.360242185447804,0.202868208259045,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
0.420711462675431,0.4425578844463,0,0,1,0,-1.14741062723964,-1.11046744653279,0.261262361281803,0.10560802811486,0.345808722555636,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
-0.520191766758829,1.80544947106329,0,0,1,0,-1.14741062723964,-1.11046744653279,-0.583365471601402,-0.608340248506475,2.11370157904082,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
1.7379759838834,0.101834987792054,0,0,1,0,-1.14741062723964,-1.11046744653279,1.88717093958197,1.99589962599656,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
0.608892108562284,0.101834987792054,0,0,1,0,-1.14741062723964,-1.11046744653279,0.461861471591565,0.305384449335412,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
2.1143372756571,0.783280781100547,0,0,1,0,-1.14741062723964,-1.11046744653279,2.4467368788671,2.77333558598293,0.743584615264803,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
2.02024695271367,0.4425578844463,0,0,1,0,-1.14741062723964,-1.11046744653279,2.30288620107918,2.56791120455017,0.345808722555636,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
2.02024695271367,0.4425578844463,0,0,1,0,-1.14741062723964,-1.11046744653279,2.30288620107918,2.56791120455017,0.345808722555636,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
0.138440493845153,0.101834987792054,0,0,1,0,-1.14741062723964,-1.11046744653279,-0.0198403393496382,-0.156019320654127,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
1.64388566093997,0.783280781100547,0,0,1,0,-1.14741062723964,-1.11046744653279,1.75387810970509,1.81952189708375,0.743584615264803,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
1.64388566093997,0.101834987792054,0,0,1,0,-1.14741062723964,-1.11046744653279,1.75387810970509,1.81952189708375,-0.0225022892121117,-0.558056848368211,-0.518815062996728,1,1,-0.979981125445663,0,0,0,0.0779401861754804
-0.614282089702255,0.101834987792054,0,0,1,0,-1.14741062723964,-1.10532522798118,-0.653311214012042,-0.656912706331504,-0.0225022892121117,-0.558056848368211,-0.518808918891606,1,0,-0.979981125445663,0,0,0,0.0779401861754804
-1.08473370441939,0.4425578844463,0,0,0,0,-1.14741062723964,-1.06069709099836,-0.963447996398844,-0.848597560064355,0.345808722555636,-0.558056848368211,-0.518239491787,1,0,-0.979981125445663,0,0,1,0.0779401861754804
-0.896553058532533,1.46472657440904,0,0,1,0,-1.14741062723964,-1.00130303035338,-0.847311669377403,-0.781605836077865,1.6275310435074,-0.558056848368211,-0.516046083315444,1,0,-0.979981125445663,0,0,0,0.0779401861754804
-1.08473370441939,1.12400367775479,0,0,0,0,-1.14741062723964,-0.879211249100087,-0.963447996398844,-0.848597560064355,1.17082538891539,-0.558056848368211,-0.506388691404179,1,0,-0.979981125445663,0,0,1,0.0779401861754804
-0.520191766758829,1.46472657440904,0,0,1,0,-1.14741062723964,-0.763583150383735,-0.583365471601402,-0.608340248506475,1.6275310435074,-0.558056848368211,-0.490855726913493,1,0,-0.979981125445663,0,0,0,0.0779401861754804
-0.708372412645681,0.101834987792054,0,0,1,0,-1.14741062723964,-0.698946325014346,-0.720617494444922,-0.701888911939778,-0.0225022892121117,-0.558056848368211,-0.47946532573148,1,0,-0.979981125445663,0,0,1,0.0779401861754804
-0.520191766758829,1.80544947106329,0,0,0,0,-1.14741062723964,-0.67309159486659,-0.583365471601402,-0.608340248506475,2.11370157904082,-0.558056848368211,-0.474365532474988,1,0,-0.979981125445663,0,0,1,0.0779401861754804
2.1143372756571,0.101834987792054,0,0,1,0,-1.14741062723964,-0.660164229792712,2.4467368788671,2.77333558598293,-0.0225022892121117,-0.558056848368211,-0.47169914310738,1,0,-0.979981125445663,0,0,1,0.0779401861754804
-1.17882402736281,0.101834987792054,0,0,1,0,-1.14741062723964,-0.596245591371872,-1.01755696694292,-0.877667265483132,-0.0225022892121117,-0.558056848368211,-0.457374011772337,1,0,-0.979981125445663,0,0,0,0.0779401861754804
-0.520191766758829,0.101834987792054,0,0,1,0,-1.14741062723964,-0.518681400928605,-0.583365471601402,-0.608340248506475,-0.0225022892121117,-0.558056848368211,-0.437440809703814,1,0,-0.979981125445663,0,0,1,0.0779401861754804
-0.426101443815403,1.46472657440904,0,0,1,0,-1.14741062723964,-0.467690127581642,-0.510780267213001,-0.556033221071738,1.6275310435074,-0.558056848368211,-0.422813420458617,1,0,-0.979981125445663,0,0,1,0.0779401861754804
0.326621139732005,0.101834987792054,1,0,1,0,-1.14741062723964,-0.467690127581642,0.164921999093563,0.0134655915099041,-0.0225022892121117,-0.558056848368211,-0.422813420458617,1,0,-0.979981125445663,0,0,1,0.0779401861754804
0.0443501709017272,0.4425578844463,1,0,1,0,-1.14741062723964,-0.342007411585608,-0.108262315604599,-0.233638430999108,0.345808722555636,-0.558056848368211,-0.381600518454568,1,0,-0.979981125445663,0,0,1,0.0779401861754804
0.326621139732005,0.101834987792054,0,0,1,0,-1.14741062723964,-0.342007411585608,0.164921999093563,0.0134655915099041,-0.0225022892121117,-0.558056848368211,-0.381600518454568,1,0,-0.979981125445663,0,0,0,0.0779401861754804
-0.520191766758829,0.4425578844463,0,0,1,0,-1.14741062723964,0.0458135406307276,-0.583365471601402,-0.608340248506475,0.345808722555636,-0.558056848368211,-0.208155773183003,1,0,-0.979981125445663,0,0,1,0.0779401861754804
1.17343404622284,1.80544947106329,0,0,1,0,-1.14741062723964,0.0458135406307276,1.12700588998709,1.03860494937475,2.11370157904082,-0.558056848368211,-0.208155773183003,1,0,-0.979981125445663,0,0,1,0.0779401861754804
-0.143830474985125,0.101834987792054,0,0,1,0,-1.14741062723964,0.175087191369506,-0.27718788218124,-0.375321547179757,-0.0225022892121117,-0.558056848368211,-0.134808492844281,1,0,-0.979981125445663,0,0,0,0.0779401861754804
0.138440493845153,0.101834987792054,0,0,1,0,-1.14741062723964,0.175087191369506,-0.0198403393496382,-0.156019320654127,-0.0225022892121117,-0.558056848368211,-0.134808492844281,1,0,-0.979981125445663,0,0,1,0.0779401861754804
1.36161469210969,0.783280781100547,0,0,1,0,-1.14741062723964,0.175087191369506,1.36983639194101,1.33133065865914,0.743584615264803,-0.558056848368211,-0.134808492844281,1,0,-0.979981125445663,0,0,1,0.0779401861754804
0.232530816788579,1.46472657440904,0,0,1,0,-1.14741062723964,0.304360842108284,0.0712210988830824,-0.0736974189487742,1.6275310435074,-0.558056848368211,-0.0536950298814596,1,0,-0.979981125445663,0,0,1,0.0779401861754804
0.985253400335988,1.80544947106329,0,0,1,0,-1.14741062723964,0.4120888843906,0.894733235944207,0.770776370821737,2.11370157904082,-0.558056848368211,0.0198320232031902,1,0,-0.979981125445663,0,0,1,0.0779401861754804
-0.332011120871977,1.12400367775479,0,0,0,0,-1.14741062723964,0.433634492847063,-0.435555600846841,-0.499853306634341,1.17082538891539,-0.558056848368211,0.0351846157054618,1,0,-0.979981125445663,0,0,1,0.0779401861754804
-0.143830474985125,0.101834987792054,0,0,1,0,-1.14741062723964,0.433634492847063,-0.27718788218124,-0.375321547179757,-0.0225022892121117,-0.558056848368211,0.0351846157054618,1,0,-0.979981125445663,0,0,1,0.0779401861754804
1.83206630682682,0.101834987792054,0,0,1,0,-1.14741062723964,0.433634492847063,2.02310323143661,2.17933154194993,-0.0225022892121117,-0.558056848368211,0.0351846157054618,1,0,-0.979981125445663,0,0,1,0.0779401861754804
-0.990643381475959,1.46472657440904,0,0,0,0,-1.14741062723964,0.512635057187427,-0.906699563877003,-0.816623189393584,1.6275310435074,-0.558056848368211,0.0933231217386543,1,0,-0.979981125445663,0,0,1,0.0779401861754804
-0.332011120871977,1.80544947106329,0,0,1,0,-1.14741062723964,0.756818619694009,-0.435555600846841,-0.499853306634341,2.11370157904082,-0.558056848368211,0.291360778653202,1,0,-0.979981125445663,0,0,1,0.0779401861754804
-0.143830474985125,0.4425578844463,0,0,1,0,-1.14741062723964,0.756818619694009,-0.27718788218124,-0.375321547179757,0.345808722555636,-0.558056848368211,0.291360778653202,1,0,-0.979981125445663,0,0,1,0.0779401861754804
0.232530816788579,0.101834987792054,0,0,1,0,-1.14741062723964,0.764000489179496,0.0712210988830824,-0.0736974189487742,-0.0225022892121117,-0.558056848368211,0.297604885361777,1,0,-0.979981125445663,0,0,1,0.0779401861754804
-0.332011120871977,1.46472657440904,0,0,1,0,-1.14741062723964,0.821455445063398,-0.435555600846841,-0.499853306634341,1.6275310435074,-0.558056848368211,0.348420648210826,1,0,-0.979981125445663,0,0,1,0.0779401861754804
0.608892108562284,0.101834987792054,0,0,1,0,-1.14741062723964,0.943547226316689,0.461861471591565,0.305384449335412,-0.0225022892121117,-0.558056848368211,0.461497705399688,1,0,-0.979981125445663,0,0,1,0.0779401861754804
0.420711462675431,0.783280781100547,0,0,1,0,-1.14741062723964,1.20209452779425,0.261262361281803,0.10560802811486,0.743584615264803,-0.558056848368211,0.723822096258174,1,0,-0.979981125445663,0,0,0,0.0779401861754804
-0.237920797928551,0.783280781100547,0,0,1,0,-1.14741062723964,1.20209452779425,-0.35769147250292,-0.439662187801331,0.743584615264803,-0.558056848368211,0.723822096258174,1,0,-0.979981125445663,0,0,1,0.0779401861754804
0.985253400335988,1.80544947106329,0,0,1,0,-1.14741062723964,1.9274633458285,0.894733235944207,0.770776370821737,2.11370157904082,-0.558056848368211,1.62562211408286,1,0,-0.979981125445663,0,0,1,0.0779401861754804
-0.0497401520416989,1.80544947106329,0,0,1,0,-1.14741062723964,2.22910186421898,-0.194044829881799,-0.306693067376667,2.11370157904082,-0.558056848368211,2.07260906955884,1,0,-0.979981125445663,0,0,1,0.0779401861754804
1.07934372327941,0.101834987792054,0,0,1,0,-1.14741062723964,4.03175110507639,1.00954983197677,0.901647677453294,-0.0225022892121117,-0.558056848368211,5.62529005944243,1,0,-0.979981125445663,0,0,1,0.0779401861754804
-0.0497401520416989,1.46472657440904,0,0,1,0,-1.10564528347013,-0.614200265085591,-0.194044829881799,-0.306693067376667,1.6275310435074,-0.557636579674345,-0.461589682664354,0,0,-0.934874830101053,0,0,1,0.0779401861754804
0.985253400335988,0.101834987792054,1,0,1,0,-1.09574588537944,-0.975448300205622,0.894733235944207,0.770776370821737,-0.0225022892121117,-0.557413741056811,-0.51457913770867,0,0,-0.938132940534682,0,0,1,0.0779401861754804
-0.802462735589107,0.101834987792054,1,0,0,0,-1.09076005714398,-1.11046744653279,-0.785284312900043,-0.743407182724247,-0.0225022892121117,-0.557283627638404,-0.518815062996728,0,1,-0.934094444368447,0,0,1,0.0779401861754804
-0.990643381475959,0.4425578844463,0,0,0,0,-1.09076005714398,-1.11046744653279,-0.906699563877003,-0.816623189393584,0.345808722555636,-0.557283627638404,-0.518815062996728,0,1,-0.930270554278679,0,0,1,0.0779401861754804
0.232530816788579,1.12400367775479,0,0,1,0,-1.07659741462006,-1.07190080739572,0.0712210988830824,-0.0736974189487742,1.17082538891539,-0.556848690977887,-0.518469457083591,0,0,-0.908283186262513,0,0,0,0.0779401861754804
-0.614282089702255,1.12400367775479,0,0,0,0,-1.07659741462006,-0.975448300205622,-0.653311214012042,-0.656912706331504,1.17082538891539,-0.556848690977887,-0.51457913770867,0,0,-0.908283186262513,0,0,1,0.0779401861754804
-0.332011120871977,1.80544947106329,0,0,1,0,-1.07659741462006,-0.467690127581642,-0.435555600846841,-0.499853306634341,2.11370157904082,-0.556848690977887,-0.422813420458617,0,0,-0.898723461038093,0,0,0,0.0779401861754804
-0.896553058532533,0.101834987792054,1,0,0,0,-1.06937157659766,-0.879211249100087,-0.847311669377403,-0.781605836077865,-0.0225022892121117,-0.556589548513907,-0.506388691404179,0,0,-0.916769881104601,0,0,1,0.0779401861754804
